id,employee_id,username,first_name,last_name,email,password_plain,password_md5,password_sha256_salted,salt,role,department,phone,city,is_active,email_verified,two_factor_enabled,created_at,last_login
171,NX00171,thomas.rousseau,Thomas,Rousseau,thomas.rousseau@nexlink.fr,userdragon97,071843c7befeca74752e63045314a09d,38405cc72916ec3b912b11ae7866ebe6acb1367979d299bece523a42e61de316,ce40026768a66302,user,Support,+33686890296,Paris,True,False,False,2020-09-10,2023-10-26
172,NX00172,pierre.david,Pierre,David,pierre.david@nexlink.fr,pass202252,267ac235c4b89e92c51f7590771ccb7b,43693d3794ef54f9b61f3d5eb5b29d4786f5c3c35e3b55906e9fc9ffd4588b26,03b703ab3060738d,admin,Security,+33625759274,Montpellier,True,True,True,2022-12-11,2023-06-09
173,NX00173,david.roux,David,Roux,david.roux@nexlink.fr,2023dragon96,45a776107975337aa1d5f99e9144fe51,cfd7a66e35a26a3b3aeef4a5dafd5e972b9daff3f9526f9ea08500059ea71287,2a7e0a81caac01ac,user,IT,+33673193474,Rouen,True,True,True,2022-12-08,2023-10-09
174,NX00174,etienne.lecomte,Étienne,Lecomte,etienne.lecomte@nexlink.fr,P@ssw0rd56,2249eae896756ec7711d0ea3991eea1e,1b65b0561f837dd06876d46b799f1f0f849599481bf1cdc1b798943f60a8dc2f,faf380dcfb91e553,user,Security,+33618289024,Reims,True,False,True,2022-03-01,2023-02-27
175,NX00175,laurent.morin,Laurent,Morin,laurent.morin@nexlink.fr,P@ssw0rd66,7ebf8e7aca63de1a197929677e23f8a4,1a0f5d7ec786ca91556916db4df77bc39e1c7656e0635227bcc7fa95ee63cf8c,3eedaedf5d4f8c3c,user,Management,+33675609379,Lyon,False,True,False,2020-02-25,2023-10-26
176,NX00176,yann.nguyen,Yann,Nguyen,yann.nguyen@nexlink.fr,accessadmin72,59b6c9069a31af97fe81b71c8a082262,1f9f9c51c6bf99c3358c8c71b888dc5aed9091047f2ea2e97505000ffdfcd88b,7ad79dcfc1522be5,manager,Management,+33663143336,Toulouse,True,False,False,2020-09-23,2023-01-12
177,NX00177,julien.boyer,Julien,Boyer,julien.boyer@nexlink.fr,Nexlink2044!,bf978979db102a0afe090d841f61d699,d7444ca9a35642d9ff54ae5f48ab1302860f744d8140a1e6004ed902648d39f3,50895143aeff743b,admin,Engineering,+33614259382,Toulouse,False,True,False,2019-05-22,2023-08-30
178,NX00178,ines.chevalier,Inès,Chevalier,ines.chevalier@nexlink.fr,letmeinletmein11,b252e15c66046c6d2b1837ff901b85d6,647ae0f219e92d58bc9921fe6acc9925ed4fe7774522851f207970e95399a6f1,ea9a63b7d8d90d61,admin,Finance,+33625922674,Marseille,False,False,False,2022-08-31,2023-06-28
179,NX00179,nolan.martin,Nolan,Martin,nolan.martin@nexlink.fr,pass69,2914bb1c972f10b0c791d0850402e30e,ce6014b369e7d6914054b7e2c0511738cd91a7a3381af4c444c35248e5396b03,d5bc87529973663b,admin,IT,+33640824989,Bordeaux,False,True,False,2021-12-25,2023-07-14
180,NX00180,alice.garcia,Alice,Garcia,alice.garcia2@nexlink.fr,football94,bfc3a940b98a63df4734bcd22502c9ee,28cfbb93e67f6e01e03a16620cf06d619ca7fdb6e3f93851c3ac5f81ce713b1b,4917e06ae603b397,manager,R&D,+33637659807,Lyon,True,False,False,2019-02-02,2023-05-04
181,NX00181,caroline.petit,Caroline,Petit,caroline.petit@nexlink.fr,Superman145$,645ea71467af96f99232608c105b721d,c762bd3fb62a07354786dd2195ad27f46516a8bccdae4bdac52a3792b7d90235,55a27a36c72f6e01,manager,HR,+33617575790,Marseille,True,True,True,2022-01-10,2023-04-22
182,NX00182,sandrine.bruneau,Sandrine,Bruneau,sandrine.bruneau@nexlink.fr,Nexlink4881!,3673173b7ecd92e2003b7b2da72b3e24,3a9c2e9a6e334369195e4158cdf6f2c8585d05246e5eb0926a7f5626bfbcb60e,b5d205553c3f13cf,user,Security,+33679961132,Bordeaux,False,True,False,2019-10-21,2023-12-05
183,NX00183,charles.dufour,Charles,Dufour,charles.dufour@nexlink.fr,Abc123795$,fed21049e2da8c8eb30adf345af29758,2cfb218781a0a0d68c64f7ae36ac1470bd24f0f6bd1ac299aa930635e51ce6b0,9ce7b7a1ca452bed,admin,Legal,+33696344420,Montpellier,False,False,False,2019-04-07,2023-06-26
184,NX00184,anais.fournier,Anaïs,Fournier,anais.fournier@nexlink.fr,Nexlink7167!,f9274ea4100d3311fd7a4917c0944576,53842dfb6efe3766db87c2ab356cc94799f3e0f6cb1b548376dc961665bd69d3,26c654ae0b0a76ba,user,Communication,+33642342202,Reims,True,True,True,2022-01-06,2023-08-31
185,NX00185,dylan.picard,Dylan,Picard,dylan.picard@nexlink.fr,master62,1628406d2d8bc8757e75806f4aaa176b,d457703b04f7ec24b95c754ecc3046a418d2d3517b0bbb60a8789d79d33dc7e0,581460d574c2b208,manager,Operations,+33662132722,Bordeaux,True,True,False,2021-12-21,2023-03-10
186,NX00186,stephane.lecomte,Stéphane,Lecomte,stephane.lecomte@nexlink.fr,Nexlink2514!,458047020f719d07fbef9256c59119d9,cf292f77d666d161de7dc73023e4d0acbc629ff598059b8e0798ab39c3c3100b,c81b64dcaacc05a2,admin,Accounting,+33646032304,Strasbourg,True,True,False,2020-01-26,2023-01-27
187,NX00187,xavier.lambert,Xavier,Lambert,xavier.lambert@nexlink.fr,Nexlink5967!,9e581beb6ec9e26becea16e6e3da4f27,fc6f9075b8732e6c4ad445d9a700ba185e52b5a18fa46c96598e0fd5d5f64291,3690ab7bfa7fa10f,user,HR,+33674279671,Saint-Étienne,True,False,True,2020-01-25,2023-03-02
188,NX00188,leo.legrand,Léo,Legrand,leo.legrand@nexlink.fr,P@ssw0rd51,bfb6833e601cbef2714b41176e10c1cd,d8ef3e81f338450301046004b286d1f589655729b3f5991a423949c732bef50d,9b96ed6e62232850,user,IT,+33697069904,Nantes,True,True,False,2021-08-12,2023-10-01
189,NX00189,zoe.lefebvre,Zoé,Lefebvre,zoe.lefebvre@nexlink.fr,michaelbaseball41,73625e81e18c19a097bde132427abb70,34bbe000e21ef9819ed2f2ea2587c82c3169ed6ba454bff8c183dc4aa82dbfe9,d1f042e7e0fabcb3,user,Support,+33616135823,Rennes,True,False,False,2020-10-02,2023-07-31
190,NX00190,alexis.arnaud,Alexis,Arnaud,alexis.arnaud@nexlink.fr,P@ssw0rd84,27cebc01ed3a71f22aa9b1085817ebc9,f38a91a56a1fde5e565bfc9213d978ad9d2094327254a96e7002a8db254b09a6,6bdc07cf311fdca7,manager,Sales,+33654273769,Bordeaux,False,False,False,2019-11-09,2023-04-11
191,NX00191,valerie.clement,Valérie,Clément,valerie.clement@nexlink.fr,Nexlink9005!,61860a39b138c68df9060a3c65b8626e,d03b2393e69718fe6cd78bb49885df3a1f2cca0badd857df87cdde830cf0c9c7,c52854ab7b60a034,manager,Legal,+33632718459,Marseille,False,True,True,2019-12-11,2023-06-30
192,NX00192,etienne.robert,Étienne,Robert,etienne.robert@nexlink.fr,baseball95,d99a513ead017c7fb979732f6738185c,912498baac49aed64d37f752dbc97b213dec3a4fe54db58f0f4df4dafa15c584,3b8be6ea569d737f,user,Communication,+33628453800,Reims,True,True,True,2019-01-14,2023-07-31
193,NX00193,thomas.bonnet,Thomas,Bonnet,thomas.bonnet@nexlink.fr,P@ssw0rd68,08a9f90fb7e8c27da85c5d253f0c06da,08c65fe0bb630cd8cb725a0ad8dee354d2113f8187bfbfe5bc4fccb2bce68517,a01e4e578a49b5d8,user,Engineering,+33699490304,Saint-Étienne,False,False,False,2022-06-19,2023-11-23
194,NX00194,thomas.millet,Thomas,Millet,thomas.millet@nexlink.fr,P@ssw0rd62,0a14ffcf026bd0ebd6bb5f670ab60bdc,9fd281d0694ef45b5ffa69db03b25f9c1fc57a726d09c6f5c093707503493afe,5cec53ffacac4a6e,user,Engineering,+33681905550,Toulouse,True,False,True,2021-12-20,2023-05-21
195,NX00195,estelle.andre,Estelle,André,estelle.andre@nexlink.fr,login77,3f24a059d9f3161bb3cd1d09ed543fa1,8e9244be5c5770964adec57409243b220f5c5991d7c0084ce313f014d57a072c,8701a3cb89663299,user,HR,+33680659726,Toulouse,True,True,False,2020-01-29,2023-11-14
196,NX00196,clement.sanchez,Clément,Sanchez,clement.sanchez@nexlink.fr,accessuser90,0f1327935fdc5dc0e2e67afd1414bf67,ee0cb88e085d9615468b206dde46848f688f90b81674eeff2d37adee5d59bf38,cdd9d56b61715cfc,user,Sales,+33697742922,Reims,True,True,False,2022-11-01,2023-02-11
197,NX00197,jade.arnaud,Jade,Arnaud,jade.arnaud@nexlink.fr,adminabc1232,ebb15547b445e37775263a0cbce9cc27,34ad4a235ffcfed038b593356ecf8634d7c34d2187c02235a89fd28612da5ad1,401fff5c920f3b26,user,Marketing,+33696557984,Rouen,True,False,False,2021-10-20,2023-08-11
198,NX00198,david.bonnet,David,Bonnet,david.bonnet@nexlink.fr,P@ssw0rd70,358aa2e2acc64e5c09d436ec6fbb48b7,bd3b51296eb856bc3816e95b72e6edcfb65423d3ae5eed3c7aea3ddf7c283aa4,cd7f7faf9947b04e,user,Engineering,+33647631028,Saint-Étienne,True,True,False,2019-06-02,2023-12-17
199,NX00199,fabien.lambert,Fabien,Lambert,fabien.lambert@nexlink.fr,P@ssw0rd28,3c05e75a0f8b0e30bdb77c453967791c,14efe71f85ea8e6eb150438dbd4f15da2e3e832389132f73217d1dddeb82ee16,2043191fbcbad09e,manager,Security,+33631803703,Rennes,True,False,False,2019-06-07,2023-06-03
200,NX00200,jade.roux,Jade,Roux,jade.roux@nexlink.fr,sunshine54,fdd946a0380f80887f81864902ec5c5f,2b4ebe4503d2bf9d52ae4afba3462e109eeca9d5bbfe22cef387260ee34653ed,466492447f90ee01,user,Marketing,+33620202996,Nantes,False,True,False,2021-06-14,2023-04-29
201,NX00201,noemie.lecomte,Noémie,Lecomte,noemie.lecomte@nexlink.fr,userqwerty71,329f2cb3fa0bf83a8b126ec41124341c,c7dca4264fd4d190d37f437b85a9d30a6a6b70670718f0a7e78dcdff7d16e81c,1af93aff35f05ff4,manager,IT,+33688634827,Montpellier,False,True,True,2020-01-16,2023-12-15
202,NX00202,estelle.garnier,Estelle,Garnier,estelle.garnier@nexlink.fr,password44,9608e3da7f00ffa26507d1aa9a575197,ac4955cef47efdc5a17b916dd18e08f150a5a58b07cf4874bbb8fc8a740cafc9,e7c377561532fae1,user,IT,+33630706693,Nice,False,True,False,2022-12-28,2023-11-21
203,NX00203,francois.martin,François,Martin,francois.martin@nexlink.fr,Nexlink8286!,35418a777278843d821f039e7f39764e,c19e99f0e7777d1a0418ab1f749f4ab2beccfdf0661293eb89434dac850e6bb9,277f22d353ab5212,user,Communication,+33627784789,Lyon,True,True,False,2020-07-06,2023-02-22
204,NX00204,sarah.thomas,Sarah,Thomas,sarah.thomas@nexlink.fr,qwerty80,fe84e2121a8e9d937deea5ca744fef99,3df2ecf78f70da15cd7c9ad7f65ea42bd87e3dc698b977e4c03449aa9a323126,ee970e82a146afe7,user,R&D,+33661705758,Paris,True,True,False,2022-05-09,2023-06-16
205,NX00205,jeremy.pires,Jérémy,Pires,jeremy.pires@nexlink.fr,Access633@,215ed948d03563a3d784e0449ddd73c5,d97215be4346214fc35f76fa53c7810bfb5ad718c30e3d17942aace7f2265a24,b047f86a6216e373,manager,Finance,+33650417154,Toulouse,False,True,False,2019-10-12,2023-05-18
206,NX00206,mathieu.guerin,Mathieu,Guérin,mathieu.guerin@nexlink.fr,passmonkey10,0f67e6a48d519082daec53d620e66d0f,dfadf9db5df23d5d9aa75442cb7b6b057d80e218e522815f0ed1667ecd004abe,4c944c2326b15685,user,Sales,+33676545476,Rennes,True,True,False,2020-05-20,2023-11-17
207,NX00207,lucas.martin,Lucas,Martin,lucas.martin@nexlink.fr,testbaseball80,43fbbe089025f14143774e11a511d0e0,027898fcd907d99cbd954004891fbb6500d92646e7766820209f9c4dd02268ee,411f559909fbf7cf,manager,Communication,+33654927535,Strasbourg,True,True,False,2020-11-05,2023-08-14
208,NX00208,xavier.perrin,Xavier,Perrin,xavier.perrin@nexlink.fr,Letmein426#,89d90a9ba1fd252caa2c48f9c29394c8,58d4cbda33aa217af89b9e2b3cda57d260b9722d3daa369d835a4b70e23e05c4,810719e7fce1dea8,manager,R&D,+33660473288,Toulouse,False,True,False,2020-05-11,2023-06-16
209,NX00209,philippe.riviere,Philippe,Rivière,philippe.riviere@nexlink.fr,Trustno1886*,63acbc205950f2a0a83a9a1ca0bf5e87,16daa28ed9d0cb44bb79bcc7200fb70de23788a3ac71f9ce749be1306b1841dc,ac8d49b2910e1242,user,Accounting,+33638138531,Lille,True,False,False,2021-08-03,2023-12-29
210,NX00210,delphine.gallet,Delphine,Gallet,delphine.gallet@nexlink.fr,Abc123410@,6c548311245695679ea514f10d0c7ee6,acd407756b75af3072e69c1755af19222872978ef36bb8be7ac5ef1b5613ec5f,4d2c40653c5337b2,user,Management,+33660598851,Lyon,False,False,False,2019-11-12,2023-08-05
211,NX00211,isabelle.meyer,Isabelle,Meyer,isabelle.meyer@nexlink.fr,masteradmin47,09a5125264c03e7037de851b2065e290,195059fef8ee9b3ac356912282d40b8137eee6943ad2c387491c1707a8d571f7,26a38cf0305fb5e5,admin,R&D,+33624679315,Rouen,True,False,True,2022-07-30,2023-02-13
212,NX00212,lea.moulin,Léa,Moulin,lea.moulin@nexlink.fr,access92,5728f702aa95a786c85f96f566c1ff1a,95df86607f28cc4c38c6001f6033993482063107210522cad19ebbd0beb79da1,6c167590b0d2e341,manager,Communication,+33624219637,Paris,True,True,False,2020-11-10,2023-08-09
213,NX00213,florian.fontaine,Florian,Fontaine,florian.fontaine@nexlink.fr,dragonmichael87,f911d865ec2c49e83f78c449ff47d1c5,16929f20c8d2f9a804a819b50a750acd99fecac0e154b5ae37cd3b6a4134e073,e1a812b8ce2ffe94,admin,Finance,+33674796438,Lyon,True,True,False,2020-12-07,2023-01-13
214,NX00214,nolan.vincent,Nolan,Vincent,nolan.vincent@nexlink.fr,Nexlink6110!,abeddef6a07ed34751168223526e4e60,5662b2bdef1d126df6ea5133353b38d5b9b1018d80e13ce9833945cfececa6b6,b98fed83a8572c32,user,Legal,+33674817230,Nantes,False,True,False,2020-02-28,2023-09-24
215,NX00215,elisa.leroy,Élisa,Leroy,elisa.leroy@nexlink.fr,Nexlink1732!,3d5beaf0113d01b3647d6861131c3b9c,bca44d5f6cbadea0d6465bc5e94fffdea4d606fc88adc2ae50533ccfd09f2095,32a9727809438f20,user,Engineering,+33624678410,Montpellier,True,False,False,2020-12-03,2023-11-28
216,NX00216,charles.morel,Charles,Morel,charles.morel@nexlink.fr,Nexlink7985!,525958d83e042537853e703f478296fa,0afe193ed40c03dc34959b1939217751ebb4672cf78cb27de3f65b0fbaae0d97,a3d05a9185203524,manager,HR,+33634756698,Marseille,False,True,False,2021-04-09,2023-11-19
217,NX00217,florian.dufour,Florian,Dufour,florian.dufour@nexlink.fr,letmeinnexlink91,9a7c80d598d1c6017a9b8aa54a8df997,54a8e198567dafad1419eca1fd6b8024cab12e0a053059d0b3b6678c69ff1e05,5437da2725d0a5b0,user,HR,+33618397164,Rennes,True,False,False,2020-07-24,2023-12-27
218,NX00218,elisa.dupont,Élisa,Dupont,elisa.dupont@nexlink.fr,login12386,55dff1c92d534edf6c86d43e59965df8,3edef04db46400b23c296a7ec37aee1ba5ac9f23badde87b9c7f26d3ce0c46a4,0f215cda6fd5233a,manager,Operations,+33690124068,Strasbourg,False,False,False,2022-08-01,2023-06-10
219,NX00219,clara.renard,Clara,Renard,clara.renard@nexlink.fr,P@ssw0rd32,323084c9f3bc0459e57a3c32a30d6778,1730f378c434cff6760cec0915f8e546d8b89a6b1fb630be46e4757102785273,f3e5453e33797061,user,Security,+33621375216,Montpellier,True,True,False,2022-06-12,2023-10-30
220,NX00220,lucas.garcia,Lucas,Garcia,lucas.garcia@nexlink.fr,Qwerty810@,85c4382e70533babba49bfea2555f034,ffe853f405ceba027eeb8ccc11d80a6fae6cb1dfd79458f4efda57ed9985941d,e510b40047edb4f5,admin,IT,+33628504235,Rennes,False,True,False,2021-05-06,2023-11-02
221,NX00221,celine.millet,Céline,Millet,celine.millet@nexlink.fr,Master270$,b6add2f071b7f3e0d23583396e0df13f,cf71a255a1dce0844d75bc05473cf657c2736617bce5a076edfe739eb27316b5,3e82a701651565fb,user,Finance,+33670532325,Rennes,True,True,False,2020-01-19,2023-06-11
222,NX00222,lucie.mercier,Lucie,Mercier,lucie.mercier@nexlink.fr,mastersunshine84,39fccd7b2c63bb7da89a5140f8dbbd84,c2e5c7d90c714aa3264485215304c890d3a361c207e39afd55e3a6e613e963ea,d1b4539bbbb8dbd2,manager,IT,+33665784972,Nice,False,True,False,2022-11-03,2023-09-09
223,NX00223,eric.thomas,Éric,Thomas,eric.thomas@nexlink.fr,Pass133#,fef8ab7190ecce401f64233d2dca5091,183d7bc5e91d4d0031152596e60f7ed787eae308ab994f34611bbbab93127dc4,36873e8529a5b735,user,Operations,+33671380637,Rennes,False,False,True,2020-08-14,2023-03-28
224,NX00224,eric.garcia,Éric,Garcia,eric.garcia@nexlink.fr,Nexlink9898!,c14535a161d2a60281d258f272b308ae,3caefe3b25c8dc6552ca49983858b9093c51999027f351e14ac83110b4902706,b5ad650b3d61946a,user,Operations,+33683330295,Bordeaux,False,True,True,2019-03-27,2023-08-14
225,NX00225,lucas.robert,Lucas,Robert,lucas.robert@nexlink.fr,123qwerty12,639f5053b55d9e7416bc221b80215d89,c91fe6a9a0e13b83515cf5c2aea0ae7d741d16b63d9ef1cfb6133b3464d8fa52,c9cba2abf810f2a2,manager,Logistics,+33638169370,Rouen,True,False,True,2019-08-29,2023-05-02
226,NX00226,lea.moulin,Léa,Moulin,lea.moulin2@nexlink.fr,Football311@,b58d97d1131f60b1939c8bef0041272e,d3064a17ca3ce403737ab3f05d33da4835acb066416bb5d9390c266a74e948ff,880797a18603f134,user,R&D,+33647726592,Rennes,True,True,True,2020-12-19,2023-09-30
227,NX00227,marine.leclerc,Marine,Leclerc,marine.leclerc@nexlink.fr,Nexlink9428!,07c136d874b2578951120dc92a2ef77a,db91ded938a806c1011ad59b1aed0dbceb72dc8b3a182bd8f6ceb6a6cac84e2c,31b2d868fa365db6,user,Finance,+33647221734,Reims,True,False,False,2021-04-22,2023-01-31
228,NX00228,matthieu.morin,Matthieu,Morin,matthieu.morin@nexlink.fr,Michael963$,92d81d12cae60d11e3bce6ba657988a3,63e2a399f3c7821d9879504a2e2e2a45522f5ca19333ce09d3c11659810f5e07,3ab5bd727d6fb14f,manager,Finance,+33646066605,Montpellier,False,True,False,2022-03-28,2023-11-20
229,NX00229,jean.laurent,Jean,Laurent,jean.laurent@nexlink.fr,sunshinesuperman36,0ff1f29cc8f00d9fdc592e315b8e9887,c3dee8aa1b8fe49de3d2a12a3c4265cc41b0d0fe40a066567020a6ec92d17033,2943950749361807,user,Legal,+33688108751,Paris,True,False,False,2021-09-26,2023-06-17
230,NX00230,claire.millet,Claire,Millet,claire.millet@nexlink.fr,securwelcome28,9450238f4e68a0907b49c6538cdac3a1,43a8da05f3d536fb804c909c8308ba1bc21e7d1b56d2a665fc78a8931c9fbc5d,166c54336afd7d22,manager,Sales,+33655332729,Grenoble,True,False,False,2020-10-23,2023-05-26
231,NX00231,delphine.petit,Delphine,Petit,delphine.petit@nexlink.fr,login90,d02578b96a02f2a6d6b9c025568e9058,17c2ed00c2708d830f3f19593901e8d9aac59bf194e1626ad6d8b5169343e32e,b9e86991d49c2b57,manager,Engineering,+33669228397,Lille,True,True,False,2019-09-12,2023-03-22
232,NX00232,axel.roussel,Axel,Roussel,axel.roussel@nexlink.fr,123195#,72487cc2b1e18a18632a2e67b322a4d9,f10bfad01f9cb69b4d42bd23dba09c356fe313fa1aa3e51f88aa928b3589c8aa,100ed632150e7b10,user,Marketing,+33697095388,Marseille,True,True,True,2021-01-31,2023-12-07
233,NX00233,beatrice.martinez,Béatrice,Martinez,beatrice.martinez@nexlink.fr,abc123password91,0d3a39da0a95ae08887f25a8a0c29f18,151386794b334946d14624265eba6e2f84977a8755761a0a54d7a7a0ed467cea,d72810d460e4ad8c,user,Engineering,+33620460758,Marseille,True,False,True,2020-03-13,2023-09-02
234,NX00234,sophie.bernard,Sophie,Bernard,sophie.bernard@nexlink.fr,Nexlink2975!,7e315bb880c1fb2cfb503ab7b508f94b,53e4028f6b4384ba5b20f6cb213adc1cfaadac9bb6091462e2152bff3895ce6c,ec4095815b03082e,manager,Accounting,+33619506414,Bordeaux,False,True,True,2019-09-28,2023-09-02
235,NX00235,alexandre.perrin,Alexandre,Perrin,alexandre.perrin@nexlink.fr,Nexlink5902!,3305ed841f51a711936cf7ba6ed96cf0,fb14e2b51e70f9a3f5d3c5957156d713c3b60bd605c820ba89264086f6f54f0b,0964b3464dfe11d0,user,IT,+33629173414,Lyon,True,False,True,2019-09-30,2023-11-25
236,NX00236,florian.gauthier,Florian,Gauthier,florian.gauthier@nexlink.fr,Abc123866@,b3129a717533809db766386591210ae4,7c47161be3816a5c83f76918b2854054229710fb6cd381246aefc82a21bf7617,a5ab761398ed1394,manager,R&D,+33639158087,Lyon,True,True,False,2022-11-07,2023-08-15
237,NX00237,clara.boyer,Clara,Boyer,clara.boyer@nexlink.fr,Nexlink3290!,a610fece63579cd1d7e82ec9e4c17145,f2c683fb4ed768c00e8965ee502cb3703238ce11f85c2ed9c16a688fb6fbf6f7,d8a52680dd25d3a7,user,Sales,+33643308414,Grenoble,True,False,False,2022-08-13,2023-02-13
238,NX00238,pauline.marchand,Pauline,Marchand,pauline.marchand@nexlink.fr,P@ssw0rd75,c941a6453c808c259db3ecf6d253be92,ea0e4a3c54d27bd6dcd488710e2f88c7844019155f8e1c00bad80db9546a01ed,96858769927c0b02,user,Accounting,+33696727439,Paris,True,True,False,2021-03-13,2023-06-01
239,NX00239,benjamin.gallet,Benjamin,Gallet,benjamin.gallet@nexlink.fr,P@ssw0rd19,cd48e25fd12915aae0e187c73eca5ea0,5d7b305eeea0886b35711ffcf513351b7e4c8c5c2b3b0c2024b2f22abd027cbb,ebf6c3cbb732e5e4,admin,Security,+33652476240,Marseille,False,False,False,2019-01-25,2023-07-04
240,NX00240,isabelle.andre,Isabelle,André,isabelle.andre@nexlink.fr,michaelpassword3,fba652c07bafebfccc928416c8c36b6a,058b14c0503048587c26ca83c6c75b65cd17fc7d0bb2845957d5f0cd656be625,e9fd392db07653c1,user,Engineering,+33615345470,Saint-Étienne,True,True,True,2020-06-20,2023-04-21
241,NX00241,celine.meyer,Céline,Meyer,celine.meyer@nexlink.fr,welcomeshadow52,9c5edadb9145d83a040b2c38fdf16443,25a092626a3de3325ad9c9339d8e7ad82637c56467e51a53707a884531929d1d,a3d113d383a6db3a,user,Management,+33692684436,Marseille,True,True,False,2022-01-03,2023-10-03
242,NX00242,yann.lambert,Yann,Lambert,yann.lambert@nexlink.fr,Master434$,a5a01503d0af276f0252c220ed4a3e1d,d9a9b99d9543c6f54518ae6133e288d13cfe333b2ae3ecf660b3d8ef2e85abed,67589a54c75cca82,user,Sales,+33642029368,Paris,True,True,False,2022-12-01,2023-08-12
243,NX00243,adrien.moulin,Adrien,Moulin,adrien.moulin@nexlink.fr,P@ssw0rd17,2df864142b2be2d10a0af63a5c01726e,61ff6fbced43a9da5066957f4b48ae4613220e9b02061e2f7259031c79e86355,25b49894fba1d5a0,user,Management,+33626031369,Paris,True,False,False,2022-09-09,2023-03-31
244,NX00244,remi.gauthier,Rémi,Gauthier,remi.gauthier@nexlink.fr,P@ssw0rd76,6ad4c183b698e5b5796f7e3075e058fa,7914f4fb76ff11980b977e1333be04efc3de395a40610ec6163bbeb0f07f09f8,05ed62d990e76865,user,Finance,+33646072958,Nice,True,True,False,2021-01-31,2023-03-06
245,NX00245,cecile.noel,Cécile,Noel,cecile.noel@nexlink.fr,12383,47e03d48d5f53f03563daa7f1373fb09,4df4380203ee709a4d30eee28dc64841abe236c683153cb90db19bf8a899b7f7,3c176561093b2cad,user,Legal,+33658335011,Paris,False,False,False,2021-07-21,2023-09-19
246,NX00246,lea.faure,Léa,Faure,lea.faure@nexlink.fr,access96,004c56297768439dd97d46abe212ed73,ecdba36845664a0ef7db4dd960005d6629b2775864df9463a1ef109f84f46fba,251340e765536053,user,HR,+33615910667,Reims,True,True,False,2021-11-08,2023-01-02
247,NX00247,ines.robin,Inès,Robin,ines.robin@nexlink.fr,2022978!,5a20cbbc8e4064ad962645a4f71316c0,64a41f80b01b1c7bda66b62e060bd7b683f07fcaa4f6927d0f021a8ac609fb2f,3deaadef633d91e2,admin,Communication,+33640133935,Nantes,True,True,True,2022-09-04,2023-08-03
248,NX00248,cecile.moreau,Cécile,Moreau,cecile.moreau@nexlink.fr,P@ssw0rd57,acd76c995fa1bfa4eeb4a96a6fd87f3e,4a3e777f382eed8500652a8ebb90af19b28a3aa32c50c70bfcbcb440b2c76b30,1b4c311c684e7dd5,user,Operations,+33634071191,Bordeaux,True,True,False,2022-10-10,2023-01-27
249,NX00249,marine.nicolas,Marine,Nicolas,marine.nicolas@nexlink.fr,Nexlink2415!,36eb64c3e15bd9ed04fd75ee01a4d611,ffc23becbe86adfba283ab90f581325daf6e135c1b31b6b9d7d899c0a2173784,1d6887424fa8dd7b,admin,Legal,+33636933626,Toulouse,True,False,True,2019-01-17,2023-07-08
250,NX00250,adrien.fontaine,Adrien,Fontaine,adrien.fontaine@nexlink.fr,P@ssw0rd73,1c03df1874d6bf3c9135965203e57ef1,285f70d7432c8e6e5782bea755e48679d660bab6eb2dac27fcc01f71680d4bd7,cfd11ae4bb879ea8,user,Accounting,+33630208677,Paris,False,True,False,2022-01-24,2023-05-06
251,NX00251,celine.bernard,Céline,Bernard,celine.bernard@nexlink.fr,Nexlink1023!,b26f519dc3b95c5cb4cf4ca38ea608b0,1f79a64eae38d780f57837a7024ba5a6405098d0f8668d7225516ec9e5259e0e,e4a9c10091ba6492,manager,Logistics,+33637540722,Grenoble,True,True,False,2020-09-21,2023-02-23
252,NX00252,denis.vincent,Denis,Vincent,denis.vincent@nexlink.fr,Nexlink2524!,3d5a49b97819abacc60cb18b784aa39b,ca4c243aaed2725f4e9e276e7a425e981b11a93f790b469ab91daa24e36f3077,3e682c8af4c60920,user,Security,+33665439545,Nice,True,True,True,2020-04-19,2023-09-24
253,NX00253,philippe.lefebvre,Philippe,Lefebvre,philippe.lefebvre@nexlink.fr,P@ssw0rd27,6ef965128e70d72648b18d2853ba85c2,2fc9693f7f952cf6bf24f0145a499cbccf94dada11743b037479f15d9065c1bc,96265d73fd5e5680,manager,Marketing,+33618359464,Strasbourg,True,True,False,2022-04-27,2023-10-18
254,NX00254,elisa.masson,Élisa,Masson,elisa.masson@nexlink.fr,Nexlink6211!,2f882f151b7827945f0a7b04e0a9f6ef,a23d4a11f698a97eec81a10fc2d3506c9b8e38efc5f7b2ebce9b7317e5eece78,fe9ab2f2e612e0bc,manager,Sales,+33637207628,Marseille,True,True,False,2020-04-23,2023-02-08
255,NX00255,florian.picard,Florian,Picard,florian.picard@nexlink.fr,Nexlink7660!,ec31e4c3f7056578b10b60941fd68936,41ef17870cdb8bdd30eacf581c902355ec6280c04340259a729d961bf3d52a72,1f6abcd194403124,user,Operations,+33670655283,Toulouse,False,True,False,2021-01-03,2023-04-17
256,NX00256,laurent.roussel,Laurent,Roussel,laurent.roussel@nexlink.fr,P@ssw0rd15,a621d8e5d8d6db974f791aaa11de3656,c5e3a6c9035d63a42ca258de841edbb273e3f0359950e57177c5a6a09629e307,bf17fc92016b3314,user,Logistics,+33622242388,Nice,True,True,False,2020-11-02,2023-03-17
